6.87258,102,99
6.889399,102,100
6.905606,101,100
6.907297,100,100
6.90856,99,100
7.018229,100,100
7.02281,100,101
7.079524,99,101
7.083291,100,101
7.08384,101,101
7.09006,101,102
7.110929,100,102
7.116294,99,102
7.180307,98,102
7.185176,97,102
7.185499,98,102
7.185682,99,102
7.220037,100,102
7.247723,101,102
7.249309,102,102
7.277416,101,102
7.279946,100,102
7.281984,101,102
7.282092,102,102
7.310805,102,101
7.315347,101,101
7.317212,102,101
7.317261,103,101
7.317517,104,101
7.317577,105,101
7.350726,106,101
7.378001,105,101
7.385609,106,101
7.389952,106,102
7.413813,105,102
7.41735,104,102
7.460453,105,102
7.493193,104,102
7.493853,103,102
7.494544,104,102
7.494594,105,102
7.495244,106,102
7.495306,107,102
7.524162,108,102
7.557392,109,102
7.581753,108,102
7.585761,107,102
7.590795,106,102
7.591401,106,103
7.661361,107,103
7.793428,106,103
7.827908,105,103
7.865899,104,103
7.895798,103,103
7.900376,102,103
7.900517,103,103
7.900808,104,103
7.914122,104,104
7.934616,103,104
7.936834,104,104
7.936925,105,104
7.995156,104,104
8.00123,104,103
8.037012,103,103
8.04028,102,103
8.073358,101,103
8.109746,102,103
8.140351,101,103
8.144483,102,103
8.178832,101,103
8.17953,100,103
8.184538,101,103
8.211804,100,103
8.216583,99,103
8.221937,99,104
8.230699,99,105
8.242076,98,105
8.249903,98,104
8.254067,99,104
8.284492,100,104
8.315081,99,104
8.319306,98,104
8.359529,99,104
8.389686,98,104
8.406963,98,105
8.435001,99,105
8.435069,100,105
8.470121,101,105
8.494103,100,105
8.529666,99,105
8.535494,100,105
8.535568,101,105
8.577239,102,105
8.57766,103,105
8.610138,102,105
8.61449,101,105
8.616908,101,104
8.618107,102,104
8.618157,103,104
8.653671,104,104
8.653795,105,104
8.653947,106,104
8.680128,105,104
8.712786,104,104
8.719264,105,104
8.75673,105,105
8.786407,105,104
8.793857,106,104
8.825883,105,104
8.863817,104,104
8.866941,103,104
8.868642,104,104
8.937968,103,104
9.037214,102,104
9.037555,101,104
9.040422,102,104
9.075076,101,104
9.122841,101,105
9.149703,100,105
9.181177,99,105
9.187075,100,105
9.197552,100,106
9.211459,99,106
9.213473,98,106
9.214413,98,105
9.219097,97,105
9.29029,96,105
9.359187,97,105
9.40474,97,106
9.427513,96,106
9.429712,95,106
9.431171,95,105
9.468691,94,105
9.477566,94,106
9.509836,95,106
9.510238,96,106
9.53806,96,105
9.540524,95,105
9.544385,96,105
9.580466,95,105
9.583784,96,105
9.617227,97,105
9.644915,96,105
9.652674,97,105
9.685324,96,105
9.692511,97,105
9.692771,98,105
9.736577,98,106
9.76161,97,106
9.767513,98,106
9.796359,97,106
9.800013,96,106
9.802452,97,106
9.803096,98,106
9.815358,98,107
9.843945,99,107
9.871307,98,107
9.877372,97,107
9.918399,98,107
9.918508,99,107
9.945799,98,107
9.991131,97,107
9.993812,98,107
9.994155,99,107
10.070809,100,107
10.070898,101,107
10.132548,100,107
10.136629,101,107
10.164387,100,107
10.166201,100,106
10.167428,101,106
10.171101,102,106
10.243251,103,106
10.243947,104,106
10.277507,103,106
10.279088,104,106
10.380859,103,106
10.385834,104,106
10.394276,104,107
10.455766,103,107
10.486497,102,107
10.50453,102,108
10.553064,101,108
10.558571,100,108
10.588138,99,108
10.633788,98,108
10.635935,99,108
10.670066,98,108
10.675649,99,108
10.675738,100,108
10.703301,99,108
10.746633,98,108
10.752648,99,108
10.794695,100,108
10.858514,99,108
10.862261,98,108
10.862879,97,108
10.866454,98,108
10.866563,99,108
10.866831,100,108
10.900739,99,108
10.901362,98,108
10.901683,97,108
10.901841,96,108
10.927743,96,107
10.963475,95,107
10.969686,96,107
11.002,95,107
11.003795,95,106
11.009018,96,106
11.038792,95,106
11.070878,94,106
11.073827,93,106
11.077124,92,106
11.077667,93,106
11.113779,92,106
11.151612,93,106
11.219288,94,106
11.219461,95,106
11.252621,94,106
11.259804,95,106
11.289602,94,106
11.289912,94,105
11.291562,93,105
11.33082,93,104
11.363544,92,104
11.369535,93,104
11.38175,93,105
11.44136,92,105
11.444205,93,105
11.482371,94,105
11.512655,94,104
11.578903,93,104
11.586437,94,104
11.618978,94,103
11.627007,95,103
11.659155,94,103
11.6705,94,104
11.694665,93,104
11.69941,92,104
11.701112,93,104
11.72986,92,104
11.764247,91,104
11.800335,92,104
11.834746,91,104
11.86481,90,104
11.866436,89,104
11.930936,88,104
11.934033,87,104
11.966231,86,104
11.995857,86,103
12.001749,85,103
12.002488,86,103
12.041221,85,103
12.041808,86,103
12.042221,87,103
12.074441,86,103
12.075925,87,103
12.107366,86,103
12.141264,85,103
12.14258,85,102
12.144627,86,102
12.152236,86,103
12.178594,85,103
12.184994,84,103
12.214964,83,103
12.245318,82,103
12.246001,81,103
12.251156,82,103
12.261252,82,104
12.348208,82,103
12.378611,81,103
12.414241,81,102
12.416159,80,102
12.427603,80,103
12.44973,80,102
12.480743,79,102
12.506714,78,102
12.569947,77,102
12.621462,77,103
12.64041,76,103
12.654005,76,104
12.670722,75,104
12.67315,74,104
12.675891,73,104
12.686533,73,105
12.709438,74,105
12.738899,74,104
12.795592,73,104
12.801338,74,104
12.813097,74,105
12.831612,75,105
12.836024,75,106
12.864471,76,106
12.896733,75,106
12.905861,75,107
12.928162,74,107
12.929723,73,107
12.930865,73,106
12.931408,74,106
12.934949,75,106
12.96459,76,106
12.9949,77,106
13.000709,77,107
13.019885,76,107
13.022168,76,106
13.024344,75,106
13.055859,75,105
13.0562,74,105
13.069139,74,106
13.121247,74,105
13.160686,74,106
13.184139,75,106
13.211584,75,105
13.214146,74,105
13.244451,73,105
13.278284,73,104
13.31382,74,104
13.336489,73,104
13.337287,72,104
13.338208,71,104
13.339309,71,103
13.340216,70,103
13.342793,71,103
13.373992,70,103
13.375537,71,103
13.403777,70,103
13.433586,69,103
13.436476,68,103
13.444963,68,104
13.686969,69,104
13.712129,68,104
13.713156,67,104
13.715615,66,104
13.719787,67,104
13.743839,66,104
13.778153,65,104
13.804409,64,104
13.807337,64,103
13.809097,65,103
13.819581,65,104
13.836841,64,104
13.904974,65,104
13.931098,64,104
13.961218,63,104
13.965364,62,104
13.967019,63,104
13.967082,64,104
13.995668,63,104
13.999502,64,104
14.028811,63,104
14.092879,64,104
14.122813,65,104
14.149827,64,104
14.178061,64,103
14.182682,65,103
14.183401,66,103
14.198095,66,104
14.262753,66,105
14.279849,65,105
14.308528,64,105
14.313551,65,105
14.316968,66,105
14.336428,65,105
14.34245,66,105
14.371342,66,104
14.372888,65,104
14.401748,65,103
14.437272,65,102
14.438531,66,102
14.438597,67,102
14.526956,67,101
14.528639,67,100
14.531577,68,100
14.563934,69,100
14.590515,68,100
14.625243,68,99
14.659281,69,99
14.720593,68,99
14.749155,67,99
14.750109,66,99
14.750539,67,99
14.75077,68,99
14.774506,68,98
14.803092,67,98
14.803587,67,97
14.807685,66,97
14.808457,67,97
14.863587,66,97
14.895387,65,97
14.923602,65,96
14.925711,66,96
14.926052,67,96
14.954517,67,95
14.957509,66,95
14.957634,67,95
14.988306,68,95
15.00974,67,95
15.011337,67,94
15.013043,66,94
15.016023,67,94
15.097454,66,94
15.100022,67,94
15.130854,68,94
15.170211,68,95
15.185963,67,95
15.188203,66,95
15.190004,67,95
15.212436,66,95
15.215024,65,95
15.216633,64,95
15.217234,63,95
15.228291,63,96
15.246628,62,96
15.249737,63,96
15.249825,64,96
15.305199,64,95
15.31215,64,96
15.338419,63,96
15.366578,64,96
15.39594,63,96
15.3964,64,96
15.418219,63,96
15.421211,62,96
15.451175,63,96
15.451247,64,96
15.481585,65,96
15.503452,64,96
15.513925,64,97
15.539892,65,97
15.544695,65,98
15.593298,64,98
15.597097,65,98
15.597157,66,98
15.622089,65,98
15.625279,66,98
15.656349,67,98
15.65644,68,98
15.681608,67,98
15.683047,67,97
15.740592,66,97
15.743374,67,97
15.769274,67,96
15.802246,66,96
15.804817,67,96
15.852824,66,96
15.88793,66,95
15.893744,66,96
15.916095,65,96
15.945709,64,96
15.946608,63,96
15.948251,64,96
15.948454,65,96
15.974261,64,96
15.976756,63,96
15.978383,62,96
15.979449,63,96
15.979617,64,96
15.980016,65,96
16.08495,64,96
16.113118,63,96
16.147343,62,96
16.148164,63,96
16.155131,63,97
16.202682,62,97
16.205323,61,97
16.206321,60,97
16.261533,59,97
16.263292,60,97
16.263449,61,97
16.286089,60,97
16.319183,59,97
16.353474,59,98
16.374785,58,98
16.40173,58,97
16.432337,57,97
16.437786,58,97
16.459478,58,96
16.470781,58,97
16.514878,57,97
16.521028,58,97
16.526702,58,98
16.544836,57,98
16.575404,57,97
16.580449,58,97
16.580834,59,97
16.580923,60,97
16.609682,61,97
16.636062,60,97
16.638868,59,97
16.666647,58,97
16.672919,59,97
16.673084,60,97
16.695706,59,97
16.697065,59,96
16.697191,59,95
16.727802,59,94
16.756172,60,94
16.815429,61,94
16.841853,60,94
16.845373,59,94
16.846428,60,94
16.868854,59,94
16.872636,58,94
16.874285,59,94
16.899995,60,94
16.900157,61,94
16.925758,61,93
16.929878,62,93
16.929948,63,93
16.930039,64,93
16.984106,65,93
17.012011,64,93
17.015924,65,93
17.016011,66,93
17.016086,67,93
17.097062,66,93
17.09713,65,93
17.111394,64,93
17.111434,64,94
17.129047,63,94
17.129795,64,94
17.12998,65,94
17.157623,66,94
17.236433,66,93
17.241234,65,93
17.266788,64,93
17.268068,63,93
17.294541,63,92
17.320772,62,92
17.32949,62,93
17.374534,63,93
17.40454,64,93
17.424086,63,93
17.455781,64,93
17.479068,63,93
17.479144,63,92
17.483173,62,92
17.537497,62,91
17.540924,62,92
17.592566,61,92
17.596487,62,92
17.6491,61,92
17.651263,62,92
17.651345,63,92
17.701519,62,92
17.794614,62,93
17.813649,63,93
17.813729,64,93
17.836748,63,93
17.838768,62,93
17.838833,61,93
17.871094,62,93
17.895351,61,93
17.920356,61,92
17.924304,62,92
17.929767,62,93
17.980466,62,92
18.011206,61,92
18.035396,60,92
18.037497,61,92
18.037589,62,92
18.044897,62,93
18.060099,61,93
18.063973,60,93
18.088003,59,93
18.11891,58,93
18.173799,59,93
18.197422,59,92
18.20013,58,92
18.201448,57,92
18.202677,58,92
18.231791,59,92
18.256141,58,92
18.281396,57,92
18.311295,56,92
18.312431,55,92
18.394991,54,92
18.395531,55,92
18.421011,54,92
18.448057,53,92
18.472566,54,92
18.529049,55,92
18.536261,55,93
18.610968,55,92
18.633552,55,91
18.644863,55,92
18.658713,55,91
18.660642,54,91
18.668917,54,92
18.684354,53,92
18.688688,54,92
18.693753,54,93
18.710851,53,93
18.738026,52,93
18.768802,51,93
18.769401,51,92
18.794043,50,92
18.797041,51,92
18.818603,50,92
18.84725,49,92
18.950224,49,91
18.950702,48,91
18.953388,49,91
18.977958,48,91
19.007051,49,91
19.059234,48,91
19.061565,47,91
19.061897,48,91
19.06214,49,91
19.084463,48,91
19.084534,48,90
19.137565,48,89
19.162823,47,89
19.215537,48,89
19.215628,49,89
19.220664,49,90
19.246601,49,91
19.262317,48,91
19.29098,47,91
19.345396,47,90
19.420296,46,90
19.421382,46,89
19.44857,45,89
19.449112,46,89
19.473297,45,89
19.474866,44,89
19.502782,43,89
19.504909,44,89
19.510386,44,90
19.527246,44,89
19.62477,43,89
19.674193,42,89
19.677987,43,89
19.775828,42,89
19.779099,43,89
19.785768,43,90
19.799145,43,89
19.812642,43,90
19.880632,42,90
19.882173,43,90
19.929197,42,90
19.931219,43,90
19.980094,43,89
19.981257,43,88
19.981739,44,88
20.027334,44,87
20.031705,45,87
20.079471,45,86
20.082287,46,86
20.086455,46,87
20.109856,45,87
20.137,44,87
20.137942,43,87
20.161049,42,87
20.234322,41,87
20.259202,42,87
20.259284,43,87
20.263625,43,88
20.307602,43,87
20.331835,43,86
20.386129,44,86
20.395686,44,87
20.487476,43,87
20.487969,44,87
20.537711,44,86
20.539238,45,86
20.539292,46,86
20.562871,47,86
20.593991,47,87
20.607958,46,87
20.635482,46,86
20.639333,47,86
20.639464,48,86
20.739036,49,86
20.783898,48,86
20.785206,48,85
20.78786,49,85
20.809152,48,85
20.809971,47,85
20.83653,47,84
20.837692,46,84
20.837996,47,84
20.838237,48,84
20.859311,47,84
20.860386,46,84
20.895739,46,85
20.911735,46,84
20.912707,46,83
20.913045,45,83
20.987781,45,84
20.99224,45,85
21.006997,44,85
21.010807,43,85
21.082505,43,84
21.084974,42,84
21.160413,41,84
21.16153,40,84
21.162312,41,84
21.232601,41,83
21.285088,41,82
21.285884,42,82
21.312254,42,81
21.313105,43,81
21.358995,43,80
21.433165,44,80
21.460417,43,80
21.48971,43,81
21.508629,42,81
21.510786,43,81
21.510882,44,81
21.532934,43,81
21.535261,44,81
21.583162,43,81
21.586121,42,81
21.610008,43,81
21.656833,43,80
21.657535,42,80
21.658621,42,79
21.685964,43,79
21.734139,44,79
21.734586,45,79
21.833629,45,78
21.834358,44,78
21.836699,45,78
21.861888,44,78
21.862777,43,78
21.863587,44,78
21.886679,45,78
21.935489,45,77
21.956817,45,76
21.986313,45,77
22.011203,46,77
22.020608,46,78
22.03735,45,78
22.109439,45,77
22.131489,44,77
22.153477,44,76
22.201769,44,75
22.202279,45,75
22.205544,45,76
22.225296,45,75
22.22705,46,75
22.251787,47,75
22.294734,47,74
22.366885,48,74
22.411964,47,74
22.459079,46,74
22.485442,47,74
22.51056,46,74
22.512328,47,74
22.544079,47,75
22.629616,46,75
22.631448,45,75
22.651914,46,75
22.691881,45,75
22.715328,46,75
22.758595,45,75
22.760263,46,75
22.760382,47,75
22.809885,46,75
22.810535,47,75
22.834775,46,75
22.887315,47,75
22.90931,47,74
22.97663,47,73
23.001722,47,72
23.023648,46,72
23.053045,47,72
23.076857,47,71
23.138678,46,71
23.141488,46,70
23.141779,46,69
23.165009,46,70
23.202373,45,70
23.226293,44,70
23.226589,44,69
23.22722,45,69
23.276623,46,69
23.300709,45,69
23.302238,44,69
23.319952,43,69
23.326336,43,70
23.342495,42,70
23.343785,41,70
23.366453,42,70
23.366599,43,70
23.468266,42,70
23.470387,43,70
23.470479,44,70
23.493095,45,70
23.493341,46,70
23.514627,45,70
23.579591,46,70
23.602126,47,70
23.607978,47,71
23.625383,48,71
23.645538,48,70
23.670485,49,70
23.714625,48,70
23.714958,49,70
23.733344,49,69
23.736562,50,69
23.760108,50,68
23.76235,51,68
23.762441,52,68
23.783535,52,67
23.785106,53,67
23.785273,54,67
23.805084,53,67
23.824597,53,66
23.826355,52,66
23.827946,52,67
23.874918,52,66
23.902244,53,66
23.923974,52,66
23.947373,51,66
23.955032,51,67
24.030068,51,66
24.031521,52,66
24.031566,53,66
24.031588,54,66
24.037685,54,67
24.053046,53,67
24.101692,52,67
24.119677,52,66
24.161576,51,66
24.177474,50,66
24.185202,50,67
24.233251,49,67
24.235403,48,67
24.235944,47,67
24.256441,46,67
24.257836,45,67
24.258255,46,67
24.258366,47,67
24.280124,48,67
24.319826,47,67
24.32128,47,66
24.343157,46,66
24.344152,47,66
24.390023,47,65
24.392494,48,65
24.417696,49,65
24.463077,50,65
24.48332,49,65
24.505816,49,64
24.585119,49,63
24.587781,48,63
24.628109,47,63
24.703724,46,63
24.764461,46,62
24.766771,47,62
24.788065,47,61
24.829929,48,61
24.851436,49,61
24.87123,48,61
24.892227,47,61
24.954713,46,61
24.956435,45,61
24.956727,46,61
24.956823,47,61
24.996491,47,60
24.996963,48,60
25.015402,48,59
25.039517,48,58
25.040164,48,57
25.082825,49,57
25.103349,49,56
25.125111,48,56
25.125494,49,56
25.145431,48,56
25.146633,48,55
25.205092,47,55
25.225596,48,55
25.24253,48,54
25.244521,49,54
25.267482,49,55
25.284219,48,55
25.326532,48,54
25.327546,49,54
25.345058,50,54
25.345132,51,54
25.364858,50,54
25.366186,51,54
25.442663,51,53
25.462734,52,53
25.483476,51,53
25.504733,52,53
25.525797,51,53
25.541827,50,53
25.567103,50,52
25.586532,49,52
25.587086,49,51
25.587884,50,51
25.661654,50,50
25.662212,49,50
25.683604,50,50
25.702927,49,50
25.722114,50,50
25.781363,49,50
25.781587,50,50
25.838767,50,49
25.915787,49,49
25.916078,48,49
25.917271,49,49
25.91741,50,49
25.935839,50,48
25.938054,51,48
25.974637,50,48
26.033011,50,47
26.114484,49,47
26.115281,50,47
26.115471,51,47
26.131734,50,47
26.133183,49,47
26.152854,48,47
26.157551,48,48
26.175541,49,48
26.195966,50,48
26.214068,50,47
26.234938,50,46
26.275041,49,46
26.293325,49,45
26.338582,49,46
26.370708,48,46
26.38844,48,45
26.425217,47,45
26.427276,48,45
26.45032,49,45
26.468751,50,45
26.46907,51,45
26.489456,50,45
26.490132,49,45
26.508267,50,45
26.528233,51,45
26.550916,52,45
26.588736,53,45
26.592523,53,46
26.606875,52,46
26.62365,52,45
26.644703,51,45
26.6457,52,45
26.645858,53,45
26.646149,54,45
26.664625,53,45
26.726408,54,45
26.765848,53,45
26.840373,52,45
26.840589,53,45
26.861279,54,45
26.884568,55,45
26.884705,56,45
26.902839,55,45
26.903593,54,45
26.943199,53,45
26.943858,52,45
26.959274,51,45
26.983423,52,45
26.983506,53,45
27.001856,52,45
27.062896,51,45
27.081237,50,45
27.081673,51,45
27.158022,51,44
27.158176,50,44
27.159535,51,44
27.178947,52,44
27.198985,51,44
27.200092,51,45
27.220041,52,45
27.513998,51,45
27.516922,52,45
27.600347,51,45
27.622416,51,44
27.67947,52,44
27.679526,53,44
27.6998,54,44
27.738098,53,44
27.754471,53,43
27.774891,52,43
27.795837,53,43
27.815481,52,43
27.816262,53,43
27.856842,54,43
27.860908,54,44
27.877129,53,44
27.877323,54,44
27.900263,55,44
27.937904,56,44
27.937966,57,44
27.938046,58,44
27.957995,59,44
27.979261,59,45
27.999013,60,45
28.01843,59,45
28.057796,60,45
28.074119,59,45
28.075926,60,45
28.09658,61,45
28.115533,60,45
28.121563,60,46
28.158661,61,46
28.175238,60,46
28.177539,61,46
28.177952,62,46
28.200027,61,46
28.200409,62,46
28.220685,62,45
28.239154,61,45
28.24092,61,46
28.284154,62,46
28.304815,63,46
28.324978,64,46
28.360601,65,46
28.39665,65,45
28.4412,64,45
28.443507,64,46
28.467319,64,47
28.500747,65,47
28.539601,66,47
28.560206,67,47
28.600072,66,47
28.601745,67,47
28.642233,68,47
28.660173,67,47
28.680608,66,47
28.681927,65,47
28.682733,66,47
28.701593,65,47
28.701819,66,47
28.70224,67,47
28.722602,68,47
28.725778,68,48
28.778908,69,48
28.798431,68,48
28.842195,69,48
28.862354,68,48
28.863569,69,48
28.938826,69,47
28.939106,68,47
28.940082,68,46
28.95634,67,46
29.025156,67,47
29.039278,66,47
29.059679,67,47
29.099224,66,47
29.101394,67,47
29.101865,68,47
29.141684,68,46
29.179125,67,46
29.18112,67,47
29.200436,68,47
29.261409,67,47
29.278077,66,47
29.279831,66,46
29.300494,67,46
29.339314,68,46
29.377565,69,46
29.420042,68,46
29.423454,68,47
29.441233,68,46
29.442374,69,46
29.463686,70,46
29.48249,69,46
29.501066,70,46
29.563592,71,46
29.599737,70,46
29.618692,71,46
29.661617,70,46
29.661737,69,46
29.662385,69,45
29.681872,68,45
29.68278,68,44
29.683843,69,44
29.702269,68,44
29.702699,68,43
29.723334,68,42
29.744107,67,42
